Headline,Body ID,Stance,actual,predicted,prob_0,prob_1,prob_2,prob_3
Give a homeless man $100 and see what he does with it [Video],1948,unrelated,unrelated,unrelated,2.01341507022e-07,1.22338414954e-08,1.58744114742e-05,0.999983906746
Mohammed Emwazi: Man identified as Isis killer 'Jihadi John' was 'stopped by MI5' while on safari holiday in Africa in 2010,867,discuss,discuss,discuss,0.239724695683,5.42437774129e-05,0.760218262672,2.76162313639e-06
The Story Of The High School Trader Who Made $72 Million Is A Rumor Spun Out Of Control,1125,unrelated,unrelated,unrelated,1.52963721689e-07,9.03678838426e-08,4.1160856199e-05,0.999958634377
Missing Mexico students not among 28 bodies found in mass grave,1958,unrelated,unrelated,unrelated,1.02286403489e-05,9.40820399364e-08,0.000114186514111,0.999875426292
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',1192,discuss,discuss,discuss,0.0103935161605,0.248705968261,0.740637660027,0.000262832239969
Eyewitness Says Viral Video of Homeless Man Was Staged,1948,unrelated,unrelated,unrelated,1.44120832601e-07,2.39249061451e-07,2.13187413465e-05,0.999978303909
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,2070,unrelated,unrelated,unrelated,1.36769074288e-07,1.02151753723e-08,1.27871942368e-07,0.999999761581
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1125,unrelated,unrelated,unrelated,6.05363084105e-07,8.41645260152e-08,4.79028699374e-07,0.999998807907
Abdel Majed Abdel Bary Emerges as Suspect in Foley Beheading,951,discuss,discuss,discuss,0.000217439912376,5.59015052204e-06,0.999774992466,1.93418463823e-06
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",2362,agree,agree,agree,0.988272130489,0.0022455919534,0.00947788823396,4.390081358e-06
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,2434,unrelated,unrelated,unrelated,5.78988192501e-07,1.33769799504e-06,0.000312173826387,0.999685883522
Michael Phelps’ alleged girlfriend says she was born intersex,570,unrelated,unrelated,unrelated,2.31495200786e-09,3.67007446656e-09,1.02239532396e-07,0.999999880791
Star Wars 7: JJ Abrams want to move release to summer 2015,1843,discuss,discuss,discuss,0.00405213376507,0.000749920785893,0.995196759701,1.17796105314e-06
ISIS Getting Ebola,1821,unrelated,unrelated,unrelated,1.1353051832e-08,2.60086324033e-07,1.55542761604e-06,0.999998211861
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",2127,unrelated,unrelated,unrelated,1.15382157162e-07,1.44889495957e-08,2.89012035637e-07,0.999999523163
ISIL Beheads American Photojournalist in Iraq,1358,unrelated,unrelated,unrelated,3.69545182366e-06,7.14926855494e-08,1.97193301688e-07,0.999996066093
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,346,unrelated,unrelated,unrelated,7.69780115206e-08,2.09841033438e-07,2.5842811624e-07,0.999999403954
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,2281,agree,agree,agree,0.666952490807,0.000130611966597,0.332585960627,0.000330871640472
"Woman detained in Lebanon is not al-Baghdadi's wife, Iraq says",365,unrelated,unrelated,unrelated,1.63003122111e-08,3.2646110526e-07,1.69696665608e-08,0.999999642372
"Boko Haram agrees to ceasefire, release of school girls",1372,unrelated,unrelated,unrelated,1.12890518267e-07,1.49430388774e-06,1.50915388986e-06,0.999996900558
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,874,unrelated,unrelated,unrelated,1.30161978973e-08,7.25048021621e-09,2.96986331705e-06,0.999997019768
Weather Channel’s Mike Seidel was not caught with his pants down,205,unrelated,unrelated,unrelated,5.18285924045e-06,5.97883911269e-07,2.79505775325e-06,0.999991416931
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1303,unrelated,unrelated,unrelated,2.04596890541e-08,1.40101361623e-08,5.85734234448e-08,0.999999880791
"280 Pound Catfish: Fisherman Makes Huge Catch In Italy, Catfish Could Set Record",793,unrelated,unrelated,unrelated,0.000235557890846,9.8036809959e-07,1.53073506226e-05,0.999748170376
Has Ebola infected Isis militants in Mosul?,1948,unrelated,unrelated,unrelated,5.53943755222e-06,2.74008044698e-07,0.0367991663516,0.963195025921
"Seven High School Girls Get Pregnant On Five-Day School Trip, Parents Outraged",524,unrelated,unrelated,unrelated,3.57193350453e-08,5.70794123078e-09,2.27910305739e-07,0.999999761581
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,666,agree,agree,agree,0.724231123924,0.000995963579044,0.274543076754,0.000229843397392
Weatherman caught peeing live on camera,205,unrelated,unrelated,unrelated,3.56003874913e-05,7.44950157241e-05,0.000151642059791,0.999738276005
US officials: Video shows American's execution,1372,unrelated,unrelated,unrelated,1.20565545103e-07,1.2599734589e-07,6.6574459197e-05,0.999933123589
James Foley remembered as 'brave and tireless' journalist,1336,agree,agree,discuss,0.217054948211,3.20237741107e-05,0.782341480255,0.000571507320274
Robert Plant Reportedly Tears Up $800 Million Led Zeppelin Reunion Contract,1787,unrelated,unrelated,unrelated,9.26258465483e-08,1.69107096326e-07,4.7886678658e-06,0.99999499321
Vandals add rude paint job to $2.5m Bugatti (but luckily for the owner it all turned out to be a hoax),1349,unrelated,unrelated,unrelated,1.76270361862e-06,8.13396809463e-07,3.62987229892e-05,0.999961137772
This Dog Was Left At A Railway Station With A Suitcase Of His Belongings After He Was Sold On Gumtree,530,unrelated,unrelated,unrelated,3.9662975837e-07,3.54544695824e-08,1.60105642522e-07,0.999999403954
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1346,discuss,discuss,discuss,4.95191052323e-05,3.81596237276e-06,0.999928236008,1.83989213838e-05
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1372,unrelated,unrelated,unrelated,6.26138785265e-08,1.45319319245e-07,9.29655288928e-06,0.999990463257
"Once Again, The Banksy 'Arrest' Is A Giant Hoax. Repeat: A Hoax.",2468,agree,agree,agree,0.988177716732,0.000763991265558,0.0110504860058,7.76754222898e-06
Predator Drone Reportedly Spotted Over ISIS Hotbed in Syria; Airstrikes Hit ISIS Targets,2412,discuss,discuss,discuss,0.00025410213857,5.92875767325e-05,0.959728658199,0.039957948029
New iOS 8 bug can delete all of your iCloud documents,1574,unrelated,unrelated,unrelated,1.3803623915e-06,9.26879817342e-09,3.2070030187e-08,0.999998569489
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1223,unrelated,unrelated,unrelated,6.89381440822e-09,5.43157341326e-09,5.79001891765e-07,0.999999403954
Apple Watch won’t be the digital doctor it could have been,1788,discuss,discuss,discuss,0.000190067235962,9.87050771073e-06,0.999473512173,0.000326621404383
"North Korean leader Kim Jong-un’s mystery illness actually two broken ankles, newspaper says",2042,unrelated,unrelated,unrelated,4.64517277976e-08,5.17830756053e-09,6.9264871172e-07,0.999999284744
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,867,unrelated,unrelated,unrelated,3.56689895398e-08,9.57718881978e-09,1.19284538869e-06,0.999998807907
Apple’s next MacBook could be a 12-inch MacBook Air,480,unrelated,unrelated,unrelated,1.8821707215e-07,2.39648354494e-08,5.24111510458e-06,0.999994516373
Comcast Says You Can Keep Your Tor,1572,discuss,discuss,agree,0.925093770027,0.0034050475806,0.0713854581118,0.000115722104965
Rumors of ISIS leader's death debunked,2343,unrelated,unrelated,unrelated,1.40335501442e-07,5.20785192748e-08,1.46316506289e-06,0.99999833107
Questions raised over Nicaragua 'meteorite',524,unrelated,unrelated,unrelated,1.46743062146e-08,1.69461369381e-08,1.45250432979e-05,0.999985456467
"Managua explosion not a meteorite, NASA suggests",816,unrelated,unrelated,unrelated,2.43086191176e-08,3.40082983996e-08,2.54194588933e-07,0.999999642372
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,1393,discuss,discuss,discuss,0.000661405734718,0.000147805636516,0.999189794064,9.52817060806e-07
"At CBS Detroit, Fan Site 'Scuttlebutt' Is Enough to Publish Batmobile Rumor",529,unrelated,unrelated,unrelated,1.58227191349e-08,9.50689038604e-09,3.41036695772e-07,0.999999642372
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1010,unrelated,unrelated,unrelated,4.45286865158e-08,8.67060023779e-08,5.02464956753e-07,0.999999403954
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,2328,unrelated,unrelated,unrelated,4.69773331133e-05,0.000364552193787,8.29029158922e-06,0.999580204487
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1400,unrelated,unrelated,unrelated,2.15076170207e-08,1.06738674788e-07,9.07507171632e-07,0.999998927116
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",524,unrelated,unrelated,unrelated,2.48988296647e-09,3.5862999237e-09,6.38580422674e-06,0.999993562698
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1864,discuss,discuss,agree,0.923091113567,0.00538300769404,0.071517854929,7.9985247794e-06
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,2523,unrelated,unrelated,unrelated,1.6088323207e-07,1.92925977416e-08,1.04239861187e-08,0.999999761581
US Marine survives headshot from Taliban (video),1934,unrelated,unrelated,unrelated,2.15967219219e-07,3.14004715563e-08,1.02901299215e-06,0.999998688698
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2075,discuss,discuss,discuss,7.75680819061e-05,5.70448491999e-06,0.999911308289,5.36136212759e-06
Saudi cleric issues fatwa on snowmen,1950,unrelated,unrelated,unrelated,1.41051896208e-06,2.58303920475e-08,4.49091032806e-07,0.999998092651
ISIL Beheads American Photojournalist in Iraq,205,agree,agree,discuss,0.0330183394253,0.000104092832771,0.947762608528,0.0191149543971
Report: Christian Bale Just Bailed on the Steve Jobs Movie,454,agree,agree,agree,0.893011212349,0.0381909161806,0.0687593892217,3.85102212022e-05
CNN audio: Is this the moment Michael Brown was shot?,1715,discuss,discuss,discuss,2.5447588996e-05,8.03010209438e-07,0.999973654747,1.52276982135e-07
ISIS Militants Allegedly Contracted Ebola,704,unrelated,unrelated,unrelated,3.65076040509e-08,2.15923225966e-08,5.18809883943e-06,0.999994754791
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,431,unrelated,unrelated,unrelated,4.87886087086e-09,5.86776893741e-09,6.98027974977e-07,0.999999284744
Isis claims to behead US journalist,991,discuss,discuss,discuss,2.38086499849e-06,1.28600859739e-07,0.999989509583,8.00369616627e-06
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',756,agree,agree,discuss,0.159839436412,0.000738221162464,0.83941835165,4.00032695325e-06
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,431,unrelated,unrelated,unrelated,2.61429935478e-08,3.48634721092e-09,1.55892934117e-07,0.999999761581
Lebanon confirms holding ISIS chief’s kin,2268,discuss,discuss,discuss,0.00557444570586,0.0319264940917,0.956714630127,0.00578439049423
Amazon is opening its first physical store,1369,unrelated,unrelated,unrelated,2.83102927767e-08,6.10953847513e-08,1.10353732907e-06,0.999998807907
Christian Bale won't play Steve Jobs,1406,unrelated,unrelated,unrelated,5.10342715643e-07,4.63292835207e-08,1.75318507445e-06,0.999997735023
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,1651,unrelated,unrelated,unrelated,6.18026388111e-05,7.10506014912e-07,2.48296828431e-07,0.999937176704
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,450,unrelated,unrelated,unrelated,2.92607097663e-07,3.23586242246e-08,5.0308281061e-06,0.999994635582
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",989,unrelated,unrelated,unrelated,2.10987252558e-07,1.27361246882e-07,3.99706868848e-06,0.999995708466
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,524,unrelated,unrelated,unrelated,6.94954760405e-09,2.17947260239e-09,1.3836480548e-06,0.999998569489
Mystery woman behind the 'richest hands on the internet' revealed: Former pornstar 'makes $5m a year unwrapping Disney toys on YouTube',29,unrelated,unrelated,unrelated,1.73690057181e-06,1.01973164135e-07,3.02065927826e-05,0.999967932701
"ISIS Video Shows Execution of David Cawthorne Haines, British Aid Worker",1182,agree,agree,discuss,0.112025395036,2.55260674749e-05,0.88792681694,2.22910857701e-05
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,2070,unrelated,unrelated,unrelated,1.26542715861e-07,1.44645095901e-09,8.25649024705e-08,0.999999761581
Islamic State using 'SCORPION bombs' to terrorise victims,730,unrelated,unrelated,unrelated,0.0121773118153,9.94845177047e-05,0.0552659407258,0.932457208633
WHO: Isis does not have Ebola – but contingency plan being developed for Iraq,1948,unrelated,unrelated,unrelated,1.6282397155e-06,2.40416859754e-08,6.37083285255e-05,0.999934673309
"Calm down everyone, Banksy hasn't been arrested: 9 clues that it's a hoax",1349,unrelated,unrelated,unrelated,3.15312718158e-07,5.57564092674e-08,1.78348545887e-05,0.999981760979
GCPD Solved Stolen Batmobile Case?,1177,discuss,discuss,discuss,2.57079864241e-05,3.42148678101e-06,0.999952793121,1.81171235454e-05
Reports say North Korea's Kim insists on being the only Jong Un,1572,unrelated,unrelated,unrelated,4.44521326415e-08,6.32445704696e-08,7.83698681062e-07,0.999999165535
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1848,unrelated,unrelated,unrelated,1.77991509531e-07,1.13465853246e-06,3.76559228243e-08,0.999998688698
Senator: Detainees swapped for Bergdahl have contacted militants,2159,discuss,discuss,discuss,0.00102972809691,2.75048714684e-05,0.998794198036,0.000148570601596
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,1012,unrelated,unrelated,unrelated,1.53955255655e-07,2.23937046684e-08,9.79762262432e-07,0.999998807907
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,1406,unrelated,unrelated,unrelated,5.49578658138e-08,5.45741940527e-08,3.35966578859e-05,0.999966263771
Meteorite strike in Nicaragua puzzles experts,731,unrelated,unrelated,unrelated,1.40906536217e-06,2.50906595056e-07,3.47142522514e-05,0.999963641167
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,704,unrelated,unrelated,unrelated,6.56617089589e-08,1.74911534145e-08,1.29722607767e-07,0.999999761581
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",214,unrelated,unrelated,unrelated,2.35739214816e-08,2.46563325312e-09,1.02543174307e-06,0.999998927116
Rumors of ISIS leader's death debunked,1222,unrelated,unrelated,unrelated,7.62892568673e-07,3.3071813732e-07,5.90386116528e-06,0.999992966652
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,2272,unrelated,unrelated,unrelated,4.04957427236e-06,2.75842012343e-07,0.000141637996421,0.99985396862
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,1234,unrelated,unrelated,unrelated,1.09509727508e-07,3.03595655282e-08,8.50499048966e-08,0.999999761581
"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",1375,agree,agree,agree,0.956827163696,0.000798240769655,0.0423422083259,3.23514032061e-05
Senator: Detainees swapped for Bergdahl have contacted militants,34,unrelated,unrelated,unrelated,4.93453080708e-06,6.13229417468e-07,8.72834134498e-05,0.999907135963
What This Homeless Guy Did With $100 Completely Stunned The Man Who Gave It To Him,2240,unrelated,unrelated,unrelated,6.20202172286e-07,3.57683376251e-08,2.06318286899e-08,0.999999284744
Hunt for 'cruel' owner who abandoned dog at train station,1012,unrelated,unrelated,unrelated,1.74835534494e-07,2.78923817376e-08,1.17058584692e-06,0.999998569489
