header
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,900,unrelated
That ESPN Domestic Violence Panel You Keep Hearing About Isn't Real,825,unrelated
Would you take a bite out of the world's oldest burger? Men keep Quarter Pounder they bought 20 YEARS ago for a friend who never showed up to meet them,414,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,847,discuss
"Confusion swirls, details murky in arrest of ISIS leader's 'wife'",267,unrelated
"Feminist Aborts Baby For Being A Boy, Shocked People Don’t Approve",1398,unrelated
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,2317,discuss
BREAKING: Soldier shot at War Memorial in Ottawa,0,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,922,discuss
Tips for Chinese choosing an English name,674,disagree
Son Pays Off His Parents’ Mortgage for Christmas,2036,discuss
iFixit Debunks iPhone 6 Plus Reinforcement Claims,387,unrelated
Audio recording allegedly captures moment Michael Brown was shot,2304,unrelated
"Report: Apple Watch to start at $500 in stainless steel, thousands for gold model",607,unrelated
Breaking: Soldier shot at National War Memorial in Ottawa,1325,unrelated
Cold Turkey,1938,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,1438,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,2452,discuss
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",1896,discuss
Journalist James Wright Foley reportedly beheaded by ISIS,1471,discuss
ISIL allegedly kills US journalist in video,1982,unrelated
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,2438,discuss
Christian Bale Exits Steve Jobs Movie (Exclusive),1217,discuss
Has North Korean dictator Kim Jong-un been replaced by his sister?,305,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,1873,unrelated
"Source: Pot in NYC may soon net just a ticket, not arrest",1368,discuss
Christian Bale in Talks to Play Steve Jobs (Exclusive),234,discuss
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,689,unrelated
"Evander Kane ""On Way Out"" From Source, Price Is Very High; Who Is In?",1854,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,1379,discuss
God is a woman- Priest who died for 48 minutes claims,1008,agree
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,724,unrelated
Christian Bale quits Steve Jobs movie,1289,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2039,unrelated
Pentagon: ISIS Got U.S. Weapons Package,2397,discuss
Robert Plant ripped up $800M Led Zeppelin reunion contract,483,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),2348,unrelated
Isis claims to behead US journalist,2450,discuss
Soldier shot at war memorial in Canada,1466,unrelated
Jilted lover chops off his penis after girlfriend dumps him,522,discuss
"Nun gives birth, intends to keep baby",388,unrelated
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,2336,discuss
Media reports identify Londoner as Islamic State's ‘Jihadi John’,1465,unrelated
Meteorite leaves crater in Nicaraguan capital Managua,649,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",1918,discuss
Microsoft turns to robotic security guards to watch for trouble,2432,agree
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,2141,unrelated
Meteorite Leaves House-Sized Crater in Nicaragua’s Capital,2155,unrelated
Official: Gitmo prisoner traded for Bergdahl reaching out to Taliban,2367,unrelated
Code/Red: Apple Watch Battery Life — “Charge Nightly”,708,discuss
Has Ebola infected Isis militants in Mosul?,1004,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",242,unrelated
ISIS leader ‘killed’ in US airstrikes,586,unrelated
"Yes, you can wear your Apple Watch in the shower",2472,discuss
"Gold Apple Watch Edition price? Speculators say at least $10,000",2211,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",1642,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,887,unrelated
Texas Plumber Has ‘No Idea’ How Company Truck Ended Up With ISIS,2084,unrelated
Pentagon: ISIS Got U.S. Weapons Package,2116,unrelated
Speeding Up ‘Seinfeld’ For Younger Viewers,487,unrelated
Somali terrorist leader dead after US airstrike,1355,unrelated
"No, Vladimir Putin did not get pooped on by a bird during a First World War speech",2367,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,2109,unrelated
US officials: Video shows American's execution,2296,unrelated
Passenger Wears A Hazmat Suit To Dulles Airport [PHOTO],1955,discuss
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',2106,discuss
"Fidel Castro Is Dead, According to Viral Twitter Rumors",206,unrelated
"Small meteorite strikes Nicaragua, government says",345,unrelated
Apple Watch launch expected in late March,2154,unrelated
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",2365,discuss
Islamic State Flying Three Jets in Syria,487,unrelated
'There is no limit to their depravity' Islamic State FEED mother her own SON,1938,unrelated
NYPD to stop arrests for small amounts of marijuana,2307,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),879,unrelated
Caught a catfish record in Po: 127 kg and 2.67 meters,1221,unrelated
Militant Group Says It Killed American Journalist in Syria,1658,discuss
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1900,discuss
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,1921,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),244,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,825,unrelated
Cheese addiction breaks Kim Jong-un's ankles,1480,agree
Devoted pet owner spends £300 to save his GOLDFISH after it became constipated,2174,unrelated
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,1355,discuss
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,1890,discuss
ISIS Kobani Update: Possible ISIS Chemical Attack On Kurdish Civilians In Kobani,428,unrelated
7 Bosnian teens get pregnant on school trip,1660,unrelated
ISIL Beheads American Photojournalist in Iraq,2388,discuss
Doubts cast over Nicaragua meteorite claim,1722,discuss
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,1627,unrelated
Popular 'Banksy' Instagram account offers powerful message of perseverance after Paris attack,2375,discuss
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",1817,unrelated
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",2045,unrelated
Amazon.com to open first physical store in Manhattan: DJ,737,discuss
Nicaragua says meteorite probable cause of blast in capital,971,unrelated
Robert Plant Literally Ripped Up An $800 Million Contract To Reunite Led Zeppelin,1492,disagree
Missing American journalist reportedly beheaded by Islamic State ,1471,discuss
"No, a spider (probably) didn't crawl through a man's body for several days",2175,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",1905,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,1347,unrelated
SEE IT: NBC meteorologist Mike Seidel appears to relieve himself during broadcast; network says he was looking for phone,1169,unrelated
Macaulay Culkin dead: The death hoax is once again on the child actor,498,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",1789,unrelated
I aborted my baby because it was a boy,2055,unrelated
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",1540,discuss
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",1849,unrelated
Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,1535,unrelated
Mohammed Islam Denies Making $72 Million From Stock Market Trading,2407,agree
Apple may launch 12-inch MacBook Air with Retina Display,26,unrelated
Isis Syria News: Video Shows US Airdropped Weapons and Grenades 'Captured by Islamic State',2448,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,844,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",2090,discuss
Turkish Leader Says U.S. Airdrop Aided ISIS Militants,1708,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1549,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,26,unrelated
Apple may launch 12-inch MacBook Air with Retina Display,2307,unrelated
ISIS chlorine attack on security forces confirmed – Iraq officials,1590,discuss
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2078,unrelated
'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral,2423,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2249,agree
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,879,unrelated
"North Korean leader Kim Jong-un not missing, just having ankle surgery",2210,unrelated
ESPN to save NFL's image with all-male domestic abuse discussion,615,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1707,unrelated
It's back! The incredible new Batmobile takes a spin around Detroit... after rumors it had been STOLEN,1802,unrelated
Homeland Security: No ISIL fighters on U.S. border,213,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1893,discuss
Islamic State using 'SCORPION bombs' to terrorise victims,1040,unrelated
ISIS Getting Ebola,225,unrelated
Texas plumber's truck on front line of Syria war,1883,unrelated
Was The Batmobile Stolen In Detroit?,1789,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,1883,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,80,unrelated
Isis claims to behead US journalist,115,unrelated
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",1893,discuss
ISIS supporters mourn death of ‘youngest fighter’,345,unrelated
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",984,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,693,unrelated
The pumpkin spice condom is not happening,2055,agree
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,1839,unrelated
Apple’s next MacBook could be a 12-inch MacBook Air,727,unrelated
"Meet Magneto Boy, the kid who attracts metal with his body",2109,discuss
Amazon.com to open first physical store in Manhattan: DJ,2463,unrelated
"Hostage David Haines' Murder 'Evil', PM Says",2306,discuss
You all had an abortion! [Google Translate],2248,agree
Ottawa Shooting: Soldier Shot at Canada's National War Memorial,1506,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1403,unrelated
Pentagon: ISIS seized materials airdropped to Kurds,80,unrelated
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,1718,discuss
IS militant 'Jihadi John' named as Mohammed Emwazi from London,1107,unrelated
Wife and son of Isil leader Abu Bakr al-Baghdadi 'detained at Lebanon border',509,discuss
PopWatch Teenager fights for the right to be recognized as Teletubbies' smiling sun-baby,2371,discuss
REPORT: Alleged New Audio of Michael Brown Shooting,2044,unrelated
"Paradise is open to all, even dogs, Pope tells boy",2115,unrelated
Hundreds of Palestinians flee as Israel opens dams into Gaza Valley,2055,unrelated
"One gunman killed in shooting on Parliament Hill in Ottawa, hunt on for other shooters",373,unrelated
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,1808,unrelated
"Bosnia: Seven underage girls return from five day school trip, pregnant",208,unrelated
Report: Possible audio tape of Michael Brown shooting,1893,unrelated
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',2360,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',322,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2296,unrelated
"UPDATED 'Jihadi John' identified as Mohammed Emwazi of London, reports say",1437,unrelated
